,DR.NUMBER,DATE.REPORTED,DATE.OCCURRED,H,M,AREA.ID,AREA.NAME,REPORTING.DISTRICT,CRIME.CODE,CRIME.CODE.DESCRIPTION,MO.CODES,VICTIM.AGE,VICTIM.SEX,VICTIM.DESCENT,PREMISE.CODE,PREMISE.DESCRIPTION,WEAPON.USED.CODE,WEAPON.DESCRIPTION,STATUS.CODE,STATUS.DESCRIPTION,CRIME.CODE.1,CRIME.CODE.2,CRIME.CODE.3,CRIME.CODE.4,ADDRESS,CROSS.STREET,LOCATION,LATITUDE,LONGITUDE,geometry,index_right,CT10,GEOID10,LABEL,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,date_occ_year,date_occ_month,date_occ_day,crime_type,crime_premise,crime_weapon,newdate
883,161320189,9/27/16,9/27/16,23,0,13,Newton,1317,121,"RAPE, FORCIBLE",1402 0408 0421 0519 0527 1300 1305 1218,30,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998,NA,NA,1200    COMPTON                      AV,,"(34.028, -118.2421)",34.028,-118.2421,POINT (-118.2421 34.028),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,9,27,RAPE,STREET,STRONG-ARM,2016 09
884,160101308,10/1/16,10/1/16,22,0,1,Central,157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416,54,M,W,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,230,NA,NA,NA,7TH,SAN PEDRO,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,1,AGGRAVATED ASSAULT,STREET,PIPE,2016 10
885,170109125,3/20/17,10/1/16,22,0,1,Central,157,820,ORAL COPULATION,0913 1206 1218 2004 0500,28,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,820,NA,NA,NA,7TH,STANFORD,"(34.039, -118.2444)",34.039,-118.2444,POINT (-118.2444 34.039),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,1,OTHERS,STREET,OTHERS,2016 10
886,160124638,10/3/16,10/2/16,11,30,1,Central,166,210,ROBBERY,0305 0408 0429 0344 1202 1218,66,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,7TH                          ST,SAN JULIAN,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,2,ROBBERY,SIDEWALK,STRONG-ARM,2016 10
887,160124898,10/7/16,10/7/16,4,0,1,Central,166,210,ROBBERY,0344 1218 0416,56,M,B,101,STREET,312,PIPE/METAL PIPE,IC,Invest Cont,210,NA,NA,NA,7TH                          ST,SAN PEDRO,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,7,ROBBERY,STREET,PIPE,2016 10
888,161320895,10/10/16,10/8/16,2,30,13,Newton,1303,210,ROBBERY,1313 0432 0337 0443 0344 0416 1218,30,M,B,102,SIDEWALK,113,SIMULATED GUN,IC,Invest Cont,210,NA,NA,NA,10TH,SAN PEDRO,"(34.0349, -118.2503)",34.0349,-118.2503,POINT (-118.2503 34.0349),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,8,ROBBERY,SIDEWALK,GUN,2016 10
889,161320965,10/9/16,10/9/16,19,25,13,Newton,1307,624,BATTERY - SIMPLE ASSAULT,1218 0400,22,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,8TH                          ST,SAN PEDRO,"(34.0378, -118.2483)",34.0378,-118.2483,POINT (-118.2483 34.0378),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,9,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 10
890,160125325,10/14/16,10/14/16,9,40,1,Central,157,350,"THEFT, PERSON",1218 2004 0344,27,F,W,101,STREET,NA,,IC,Invest Cont,350,NA,NA,NA,7TH,SAN PEDRO,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,14,THEFT,STREET,OTHERS,2016 10
891,160125447,10/17/16,10/16/16,22,0,1,Central,176,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,46,M,B,102,SIDEWALK,NA,,IC,Invest Cont,440,NA,NA,NA,7TH,SAN JULIAN,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,16,THEFT,SIDEWALK,OTHERS,2016 10
892,160125746,10/20/16,10/20/16,22,0,1,Central,157,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 0408 1601,29,M,B,710,OTHER PREMISE,NA,,IC,Invest Cont,626,NA,NA,NA,7TH                          ST,SAN PEDRO                    ST,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,20,SIMPLE ASSAULT,OTHERS,OTHERS,2016 10
893,161321616,10/23/16,10/23/16,1,30,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0432 0444 0416 0334 1218 1822,25,M,H,101,STREET,304,CLUB/BAT,IC,Invest Cont,230,NA,NA,NA,LONG BEACH,14TH                         ST,"(34.026, -118.2412)",34.026,-118.2412,POINT (-118.2412 34.026),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,10,23,AGGRAVATED ASSAULT,STREET,OTHERS,2016 10
894,161323195,11/19/16,11/18/16,23,20,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0416 0342 1822 1218 1309 0344,48,M,H,102,SIDEWALK,308,STICK,IC,Invest Cont,230,NA,NA,NA,OLYMPIC                      BL,LONG BEACH                   AV,"(34.0293, -118.241)",34.0293,-118.241,POINT (-118.241 34.0293),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,11,18,AGGRAVATED ASSAULT,SIDEWALK,STICK,2016 11
895,161323244,11/20/16,11/20/16,1,30,13,Newton,1307,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2004 2000 0913 0408 0416 0429,28,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,STANFORD                     AV,7TH                          ST,"(34.0378, -118.2456)",34.0378,-118.2456,POINT (-118.2456 34.0378),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,11,20,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2016 11
896,161323539,11/24/16,11/23/16,22,45,13,Newton,1303,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0334 1218 0216 1822,32,M,W,102,SIDEWALK,308,STICK,IC,Invest Cont,230,NA,NA,NA,KOHLER,SAN PEDRO,"(34.0341, -118.2507)",34.0341,-118.2507,POINT (-118.2507 34.0341),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,11,23,AGGRAVATED ASSAULT,SIDEWALK,STICK,2016 11
897,160128095,11/29/16,11/29/16,8,30,1,Central,158,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0302 0319,57,F,B,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,230,NA,NA,NA,7TH,CERES,"(34.0382, -118.2432)",34.0382,-118.2432,POINT (-118.2432 34.0382),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,11,29,AGGRAVATED ASSAULT,SIDEWALK,GUN,2016 11
898,160129618,12/17/16,12/9/16,20,45,1,Central,165,350,"THEFT, PERSON",0305 0344 0432 1218,64,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,NA,NA,NA,7TH,MAPLE,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,12,9,THEFT,STREET,STRONG-ARM,2016 12
899,160129603,12/16/16,12/16/16,22,0,1,Central,165,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0431 0305 0448,25,F,B,102,SIDEWALK,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,NA,NA,NA,7TH,MAPLE,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,12,16,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2016 12
900,161324971,12/19/16,12/19/16,19,0,13,Newton,1307,220,ATTEMPTED ROBBERY,0337 0432 0334 1218 1206 0319 0449,44,M,H,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,220,NA,NA,NA,7TH                          ST,SAN PEDRO                    ST,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2016,12,19,ROBBERY,SIDEWALK,KNIFE,2016 12
901,171304352,1/7/17,1/6/17,21,0,13,Newton,1307,210,ROBBERY,0411 0305 0344 0342 0416 0355 1218 0334,24,M,H,102,SIDEWALK,204,FOLDING KNIFE,IC,Invest Cont,210,NA,NA,NA,9TH                          ST,SAN PEDRO                    ST,"(34.0373, -118.2503)",34.0373,-118.2503,POINT (-118.2503 34.0373),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,1,6,ROBBERY,SIDEWALK,KNIFE,2017 01
902,170104457,1/8/17,1/8/17,24,30,1,Central,176,860,BATTERY WITH SEXUAL CONTACT,1218 2004 0400 0543,48,M,W,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860,NA,NA,NA,8TH,SAN PEDRO,"(34.0387, -118.2488)",34.0387,-118.2488,POINT (-118.2488 34.0387),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,1,8,OTHERS,OTHERS,STRONG-ARM,2017 01
903,171304716,1/13/17,1/10/17,23,0,13,Newton,1303,121,"RAPE, FORCIBLE",0411 0913 1218 2004 0334 0429 0537 0527 1415 0305,28,F,H,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,121,998,NA,NA,SAN PEDRO                    ST,PICO                         BL,"(34.0328, -118.254)",34.0328,-118.254,POINT (-118.254 34.0328),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,1,10,RAPE,SIDEWALK,KNIFE,2017 01
904,171304808,1/14/17,1/14/17,22,20,13,Newton,1303,761,BRANDISH WEAPON,0334 0432 1218,56,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,761,NA,NA,NA,9TH                          ST,CROCKER                      ST,"(34.0363, -118.2492)",34.0363,-118.2492,POINT (-118.2492 34.0363),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,1,14,OTHERS,STREET,GUN,2017 01
905,171304827,1/14/17,1/14/17,21,45,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0431 0334,53,M,W,203,OTHER BUSINESS,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,624,NA,NA,1900 S  ALAMEDA                      ST,,"(34.0245, -118.244)",34.0245,-118.244,POINT (-118.244 34.0245),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,1,14,AGGRAVATED ASSAULT,OTHERS,OTHERS,2017 01
906,171306141,2/4/17,2/2/17,23,0,13,Newton,1303,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 0416 0913 2000,27,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,9TH                          ST,SAN PEDRO,"(34.0373, -118.2503)",34.0373,-118.2503,POINT (-118.2503 34.0373),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,2,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 02
907,170106388,2/8/17,2/6/17,23,0,1,Central,176,121,"RAPE, FORCIBLE",1218 2004 0500 2001 1206,49,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,NA,NA,NA,7TH                          ST,SAN JULIAN,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,6,RAPE,SIDEWALK,STRONG-ARM,2017 02
908,170106485,2/9/17,2/9/17,16,0,1,Central,166,624,BATTERY - SIMPLE ASSAULT,0416 1218,30,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,7TH                          ST,SAN PEDRO                    ST,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,9,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 02
909,170106674,2/12/17,2/11/17,20,0,1,Central,165,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0601 0913 0421 1218,46,M,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,NA,NA,NA,7TH,WALL,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,11,OTHERS,STREET,OTHERS,2017 02
910,171306645,2/12/17,2/12/17,17,0,13,Newton,1307,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1218 0416,37,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,700    STANFORD                     AV,,"(34.039, -118.2444)",34.039,-118.2444,POINT (-118.2444 34.039),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,12,SIMPLE ASSAULT,SIDEWALK,STRONG-ARM,2017 02
911,171306852,2/16/17,2/16/17,11,25,13,Newton,1307,210,ROBBERY,0344 1218,45,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,NA,NA,NA,STANFORD,AGATHA,"(34.0378, -118.2456)",34.0378,-118.2456,POINT (-118.2456 34.0378),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,16,ROBBERY,STREET,STRONG-ARM,2017 02
912,170107262,2/21/17,2/21/17,20,25,1,Central,176,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0445 1218,36,F,H,102,SIDEWALK,207,OTHER KNIFE,AA,Adult Arrest,236,NA,NA,NA,8TH,WALL,"(34.0401, -118.2504)",34.0401,-118.2504,POINT (-118.2504 34.0401),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,2,21,AGGRAVATED ASSAULT,SIDEWALK,KNIFE,2017 02
913,171307690,3/3/17,3/3/17,11,0,13,Newton,1313,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1218 2004,49,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,16TH                         ST,WALL                         ST,"(34.0313, -118.2584)",34.0313,-118.2584,POINT (-118.2584 34.0313),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,3,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 03
914,171307887,3/6/17,3/6/17,11,15,13,Newton,1303,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2004 0446 0416 1813,35,F,H,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,9TH                          ST,TOWNE                        AV,"(34.0357, -118.2485)",34.0357,-118.2485,POINT (-118.2485 34.0357),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,6,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 03
915,171308483,3/15/17,3/15/17,6,0,13,Newton,1307,761,BRANDISH WEAPON,1218 0334 0913 0601,48,M,B,406,OTHER STORE,207,OTHER KNIFE,IC,Invest Cont,761,NA,NA,NA,7TH                          ST,SAN PEDRO,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,15,OTHERS,OTHERS,KNIFE,2017 03
916,170108887,3/16/17,3/16/17,21,30,1,Central,176,624,BATTERY - SIMPLE ASSAULT,0416 2004 1218,45,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,8TH,MAPLE,"(34.0408, -118.2511)",34.0408,-118.2511,POINT (-118.2511 34.0408),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,16,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 03
917,171308639,3/17/17,3/17/17,21,20,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 0400 0913 1218,27,F,B,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,NA,NA,NA,7TH                          ST,STANFORD,"(34.039, -118.2444)",34.039,-118.2444,POINT (-118.2444 34.039),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,17,AGGRAVATED ASSAULT,STREET,KNIFE,2017 03
918,171308640,3/17/17,3/17/17,21,20,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0401 0411 0913 1218 0334,52,F,B,101,STREET,204,FOLDING KNIFE,IC,Invest Cont,230,NA,NA,NA,7TH                          ST,STANFORD,"(34.039, -118.2444)",34.039,-118.2444,POINT (-118.2444 34.039),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,17,AGGRAVATED ASSAULT,STREET,KNIFE,2017 03
919,170109142,3/20/17,3/20/17,10,0,1,Central,176,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 1218 0344,60,M,H,101,STREET,NA,,IC,Invest Cont,440,NA,NA,NA,8TH,MAPLE,"(34.0408, -118.2511)",34.0408,-118.2511,POINT (-118.2511 34.0408),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,20,THEFT,STREET,OTHERS,2017 03
920,170109147,3/20/17,3/20/17,13,0,1,Central,176,480,BIKE - STOLEN,1218 0344 0345,37,M,H,103,ALLEY,NA,,IC,Invest Cont,480,NA,NA,NA,9TH,SAN JULIAN,"(34.0381, -118.2511)",34.0381,-118.2511,POINT (-118.2511 34.0381),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,20,OTHERS,OTHERS,OTHERS,2017 03
921,170109609,3/25/17,3/25/17,6,5,1,Central,176,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1218,60,M,H,124,BUS STOP,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,7TH,SAN PEDRO,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,25,AGGRAVATED ASSAULT,OTHERS,OTHERS,2017 03
922,170109843,3/28/17,3/28/17,11,25,1,Central,166,624,BATTERY - SIMPLE ASSAULT,1218 0416,52,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,7TH                          ST,SAN JULIAN,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,3,28,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 03
923,170110287,4/2/17,4/2/17,1,1,1,Central,165,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,46,M,W,101,STREET,NA,,IC,Invest Cont,440,NA,NA,NA,7TH                          ST,WALL                         ST,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,4,2,THEFT,STREET,OTHERS,2017 04
924,171310804,4/21/17,4/21/17,21,30,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0913 0432 1218 2004,40,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,NA,NA,NA,7TH                          ST,STANFORD,"(34.039, -118.2444)",34.039,-118.2444,POINT (-118.2444 34.039),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,4,21,AGGRAVATED ASSAULT,SIDEWALK,STRONG-ARM,2017 04
925,171310921,4/23/17,4/23/17,20,30,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0411 1218,54,M,B,108,PARKING LOT,223,UNKNOWN TYPE CUTTING INSTRUMENT,AO,Adult Other,230,NA,NA,NA,1300 E  OLYMPIC                      BL,,"(34.032, -118.2441)",34.032,-118.2441,POINT (-118.2441 34.032),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,4,23,AGGRAVATED ASSAULT,PARKING LOT,OTHERS,2017 04
926,171310913,4/23/17,4/23/17,18,30,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2000 0443 1218 2004 1814,32,M,B,101,STREET,503,CAUSTIC CHEMICAL/POISON,AO,Adult Other,230,NA,NA,NA,15TH                         ST,CENTRAL,"(34.0272, -118.248)",34.0272,-118.248,POINT (-118.248 34.0272),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,4,23,AGGRAVATED ASSAULT,STREET,OTHERS,2017 04
927,170112717,4/26/17,4/26/17,16,0,1,Central,176,624,BATTERY - SIMPLE ASSAULT,0416 1218 2004,46,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,8TH                          ST,MAPLE,"(34.0408, -118.2511)",34.0408,-118.2511,POINT (-118.2511 34.0408),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,4,26,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 04
928,170112889,4/29/17,4/28/17,21,0,1,Central,165,624,BATTERY - SIMPLE ASSAULT,1218 0448 0416,56,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,NA,NA,NA,7TH,MAPLE,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,4,28,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 04
929,170113218,5/2/17,5/2/17,1,0,1,Central,176,354,THEFT OF IDENTITY,1218 0377,46,M,B,202,LIQUOR STORE,NA,,IC,Invest Cont,354,NA,NA,NA,7TH,SAN JULIAN                   ST,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,2,THEFT,OTHERS,OTHERS,2017 05
930,171312148,5/10/17,5/5/17,1,1,13,Newton,1307,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0305 0416 0532 1268,51,F,W,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,NA,NA,NA,AGATHA,SAN PEDRO,"(34.0395, -118.248)",34.0395,-118.248,POINT (-118.248 34.0395),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,5,AGGRAVATED ASSAULT,SIDEWALK,OTHERS,2017 05
931,171311874,5/6/17,5/6/17,2,40,13,Newton,1307,761,BRANDISH WEAPON,0334 0432 0913 1218 2004,55,F,B,102,SIDEWALK,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,761,930,NA,NA,TOWNE                        AV,AGATHA                       ST,"(34.0384, -118.2464)",34.0384,-118.2464,POINT (-118.2464 34.0384),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,6,OTHERS,SIDEWALK,KNIFE,2017 05
932,170114130,5/13/17,5/13/17,13,40,1,Central,165,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 1218 1814 0419 0319,35,F,W,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,NA,NA,NA,7TH,MAPLE,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,13,SIMPLE ASSAULT,OTHERS,STRONG-ARM,2017 05
933,170115393,5/28/17,5/21/17,17,0,1,Central,166,350,"THEFT, PERSON",1251 0344 1218,51,M,B,101,STREET,NA,,IC,Invest Cont,350,NA,NA,NA,7TH                          ST,SAN JULIAN,"(34.0407, -118.2468)",34.0407,-118.2468,POINT (-118.2468 34.0407),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,21,THEFT,STREET,OTHERS,2017 05
934,171312846,5/21/17,5/21/17,16,0,13,Newton,1317,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0421 0334 1100 0906 0913 0430,32,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,230,NA,NA,NA,HOOPER,15TH                         ST,"(34.0248, -118.2441)",34.0248,-118.2441,POINT (-118.2441 34.0248),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,21,AGGRAVATED ASSAULT,STREET,GUN,2017 05
935,170114925,5/22/17,5/22/17,17,0,1,Central,176,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2004 1218 0408 0400 1814 0448,29,F,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,NA,NA,NA,7TH                          ST,MAPLE                        ST,"(34.0419, -118.2485)",34.0419,-118.2485,POINT (-118.2485 34.0419),1126,226002,6037226002,2260.02,1128,27637228.82,21400.35992,6486597,1834346,2017,5,22,SIMPLE ASSAULT,STREET,STRONG-ARM,2017 05
